"ep","cases_with_ep","support"
"148(A)(1)PC RESIST PEACE OFFCR -> 475(C) PASS FORGED NOTE",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> 484G(B) PC ACCESS CARD FRAUD",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> 487(A) GRAND THEFT-INSIDE",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> 508 PC   EMBEZZLEMENT/EMPLOYEE",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> 594(B)(1)PC  VANDALISM +$400",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> BATTERY - I RPT",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> FOUND PROPERTY - I RPT",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> GRAND THEFT - I RPT",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> POSSIBLE STOLEN PROPERTY-I RPT",2,0.0033003300330033
"148(A)(1)PC RESIST PEACE OFFCR -> ROBBERY - I RPT",2,0.0033003300330033
"148.1(A)PC FALSE REPT OF BOMB -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"148.1(A)PC FALSE REPT OF BOMB -> GANG ACTIVITY - I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 1551(A) FUGITIVE FROM JUSTICE",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 20001(A) VC HIT/RUN INJ/DEATH",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 211 PC ROBBERY- BUSINESS",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 240 PC ASSAULT/SIMPLE-CIVILIAN",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 243.3 BATT TRANS PERS/PASS/INJ",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 451(B) PC ARSON OF INHAB STRUC",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 451(D) PC  ARSON OF PROPERTY",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 466 PC   POSS OF BURG TOOLS",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 484J PC PUBLISH CARD INFO",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 487(D)GRAND THEFT FIREARM/ANIM",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> 647(F) PC DIP - DISORDERLY",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> CHILD WELFARE - I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> ELDER ABUSE/PHYS/MENTAL-I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> NEIGHBORHOOD DISTURBANCE-I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> PROTECTIVE CUSTODY-I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"148.9 PC FALSE ID TO OFFICER -> THREATS - I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 1551(A) FUGITIVE FROM JUSTICE",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 459 PC  BURGLARY RESIDENCE",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 484 PC PETTY THEFT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 487(A) PC GRAND THEFT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 5150 WI DANGER SELF/OTHERS",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> BUSINESS PERMITS - I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> GRAND THEFT - I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> HARASSMENT - I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> LOST PROPERTY - I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> MISSING PERSON",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> TELEPEST -I RPT",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> TOWED/STORED VEH-14602.6",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> TOWED/STORED VEHICLE",2,0.0033003300330033
"1551(A) FUGITIVE FROM JUSTICE -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 11357(B)HS POSS -28.5GR MARIJ",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 11377(A)HS POSS AMPHETAMINES",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 148(A)(1)PC RESIST PEACE OFFCR",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 20001(A) VC HIT/RUN INJ/DEATH",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 245(A)(1)AWDW/NO FIREARM/CIVIL",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 475(C) PASS FORGED NOTE",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 484 PC   PETTY THEFT/INSIDE",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 484 PC  PETTY THEFT/ OUTSIDE",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 484 PC PETTY THEFT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 484 PETTY THEFT CLOUT UNLOCKED",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> 594.3(A)VANDAL/PLACE OF WORSHI",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> ACCIDENTAL FIRES/ARSON -I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> BURGLARY - I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> CHILD WELFARE - I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> MISSING PERSON I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> O/S AGENCY -ASSISTANCE- I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> POSSIBLE FINANCIAL CRIME-I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> SUSP PERS-NO CRIME - I RPT",2,0.0033003300330033
"166(A)(4) WILFUL DISOBEY CT OR -> TRAFFIC - I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 10851(A)VC TAKE VEH W/O OWNER",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 12.52.030 SCC UNLAWFUL CAMPING",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 20002(A) HIT/RUN",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 211 PC  ROBBERY UNSPECIFIED",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 242 PC  BATTERY CIVILIAN",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 243(E)1 BATTERY NONCOHAB SPOUS",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 459 PC  BURGLARY VEHICLE",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 484 PETTY THEFT/LICENSE PLATE",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 5150 WI DANGER SELF/OTHERS",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> 594(B)(2)(A) VANDALISM/ -$400",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> ASSAULT WITH WEAPON - I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> MISSING PERSON",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> NON INJ HR/MAIL OUT REPORT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> POSSIBLE FINANCIAL CRIME-I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> POSSIBLE STOLEN PROPERTY-I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> THREATS - I RPT",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> TOWED/STORED VEHICLE",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> TRAFFIC-ACCIDENT INJURY",2,0.0033003300330033
"1705 US DESTRUCT OF MAIL RECEP -> TRAFFIC-ACCIDENT-NON INJURY",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 11351.5 HS POSS SALE RCK COCAI",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 12020(A)(4) PC DIRK/DAGGER",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 12021(A)(1)PC FELON POSS FRARM",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 1551(A) FUGITIVE FROM JUSTICE",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 1708 US   THEFT OF MAIL",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 23153(A) VC DUI CAUSE INJURY",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 23222(B)POSSESS MARIJ IN VEH",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 243(D) PC BATT/CIVILIAN W/INJ",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 459 PC  BURGLARY-UNSPECIFIED",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 466 PC   POSS OF BURG TOOLS",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 475(A)PC POSS FORGED CHK/NOTE",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 484J PC PUBLISH CARD INFO",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 487(D)GRAND THEFT FIREARM/ANIM",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 594(B)(1)VANDALISM GRAF +$400",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 594(B)(2)(A)VANDALISM GRAF-400",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 647(F) PC DIP - DISORDERLY",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> ACCIDENTAL FIRES/ARSON -I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> CHILD CUSTODY - I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> FRAUD OR BUNCO - I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> MISSING PERSON LOCATE O/S ASSI",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> O/S AGENCY -ASSISTANCE- I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> PERSON INFORMATION - I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> PROB VIOLA/FEL-MISD - I RPT",2,0.0033003300330033
"1708 US   THEFT OF MAIL -> SAFEKEEPING - I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 11350(B)HS POSSESS QUAALUDES",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 11351.5 HS POSS SALE RCK COCAI",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 11359 HS POSS FOR SALE MARIJ",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 166(A)(4) WILFUL DISOBEY CT OR",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 192(C)(2)VEH MAN W/O GROSS NEG",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 211 PC ROBBERY-PURSE SNATCH",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 23153(A) VC DUI CAUSE INJURY",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 243.6 BATTERY SCHOOL EMPLOYEE",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 245(A)(2) AWDW/FIREARM/CIVILIA",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 459 PC  BURGLARY-UNSPECIFIED",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 475(C) PASS FORGED NOTE",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 476 PC PASS FICTICIOUS CHECK",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 484 PC   THEFT-LIC PLATE TABS",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 487(A) GRAND THEFT-AUTO PARTS",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 503 PC   EMBEZZLEMENT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 537(A)(1) DEFRAUD INKEEP/-$400",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> 647(B) PC   PROSTITUTION",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> FRAUDULENT DOCUMENTS- I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> GANG ACTIVITY - I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> IMPOUNDED VEHICLE",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> JUVENILE DISURBANCE - I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> MISSING PERSON I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"20001(A) VC HIT/RUN INJ/DEATH -> SAFEKEEPING - I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> 10852 VC VEHICLE TAMPERING",2,0.0033003300330033
"20002(A) HIT/RUN -> 11351.5 HS POSS SALE RCK COCAI",2,0.0033003300330033
"20002(A) HIT/RUN -> 11377(A)HS POSS CNTRL SUBST",2,0.0033003300330033
"20002(A) HIT/RUN -> 11378 HS POSS/SALE AMPHETAMINE",2,0.0033003300330033
"20002(A) HIT/RUN -> 14601.1(A) VC LIC SUSP OTHER",2,0.0033003300330033
"20002(A) HIT/RUN -> 1551(A) FUGITIVE FROM JUSTICE",2,0.0033003300330033
"20002(A) HIT/RUN -> 203 PC    MAYHEM",2,0.0033003300330033
"20002(A) HIT/RUN -> 212.5(B) ROB-VICINITY OF ATM",2,0.0033003300330033
"20002(A) HIT/RUN -> 243(B) BATTERY DR/NURSE/EMERG",2,0.0033003300330033
"20002(A) HIT/RUN -> 243.2(A)(1) BATT/SCHOOL INJURY",2,0.0033003300330033
"20002(A) HIT/RUN -> 247(B) PC SHOOT UNOCC BLDG/VEH",2,0.0033003300330033
"20002(A) HIT/RUN -> 2800.2(A) VC EVADING/RECKLESS",2,0.0033003300330033
"20002(A) HIT/RUN -> 417(A)1) PC BRANDISH NON-GUN",2,0.0033003300330033
"20002(A) HIT/RUN -> 417(A)2) PC BRANDISH FIREARM",2,0.0033003300330033
"20002(A) HIT/RUN -> 466 PC   POSS OF BURG TOOLS",2,0.0033003300330033
"20002(A) HIT/RUN -> 484 PC-PETTY THEFT-COIN MACHIN",2,0.0033003300330033
"20002(A) HIT/RUN -> 484E(A)PC THEFT OF CREDIT CARD",2,0.0033003300330033
"20002(A) HIT/RUN -> 484J PC PUBLISH CARD INFO",2,0.0033003300330033
"20002(A) HIT/RUN -> 487(A) GRAND THEFT-AUTO PARTS",2,0.0033003300330033
"20002(A) HIT/RUN -> 487(A) GRAND THEFT-CLOUT-UNLOC",2,0.0033003300330033
"20002(A) HIT/RUN -> 487(A) PC GRAND THEFT-SHOPLIFT",2,0.0033003300330033
"20002(A) HIT/RUN -> 503 PC   EMBEZZLEMENT",2,0.0033003300330033
"20002(A) HIT/RUN -> 530 PC FALSE PERS. REC PROP",2,0.0033003300330033
"20002(A) HIT/RUN -> 532 PC FRAUD OBTAIN MONEY ETC",2,0.0033003300330033
"20002(A) HIT/RUN -> 602(L)(1)TRESPASS REFUSE TO LV",2,0.0033003300330033
"20002(A) HIT/RUN -> 626.10(A) PC POSS WPN SCHL ZN",2,0.0033003300330033
"20002(A) HIT/RUN -> 647(A) PC LEWD CONDUCT",2,0.0033003300330033
"20002(A) HIT/RUN -> 647(B) PC   PROSTITUTION",2,0.0033003300330033
"20002(A) HIT/RUN -> 849(B)(1) CERTIFICATE OF RELEA",2,0.0033003300330033
"20002(A) HIT/RUN -> 9.04.050C POSS OPEN CONTAINER",2,0.0033003300330033
"20002(A) HIT/RUN -> ABANDONED VEHICLE - I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> BOMBS/THREATS/EXPLOSIV- I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> CAR CLOUT -  I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> GRAND THEFT - I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> HIT AND RUN /SUSPECTS- I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> IMPOUNDED VEHICLE",2,0.0033003300330033
"20002(A) HIT/RUN -> JUVENILE DISURBANCE - I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> POSSIBLE MENTAL - I RPT",2,0.0033003300330033
"20002(A) HIT/RUN -> PROB VIOLA/FEL-MISD - I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 11350(B)HS POSSESS QUAALUDES",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 11532(A)HS LOITER DRG ACTIVITY",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 12022.1 PC COMMIT FEL ON BAIL",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 12303.3 PC DEST DVC INTENT INJ",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 14601.1(A) VC LIC SUSP OTHER",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 166(A)(4) WILFUL DISOBEY CT OR",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 243.4(A) SEXUAL BATTERY",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 247(B) PC SHOOT UNOCC BLDG/VEH",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 2800.2(A) VC EVADING/RECKLESS",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 290(F)1 W/I 5 DAYS ADD CHANGE",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 368(C) CAUSE PAIN/INJ TO ELDER",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 368(D) THEFT-ELDER >400",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 415(3) PC DIST PEACE OFF WORDS",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 4462.5 VC FALSE TAB/AVOID REG",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 484 PC  PETTY THEFT AUTO PART",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 484E(A)PC THEFT OF CREDIT CARD",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 487(A) GRAND THEFT-CLOUT-UNLOC",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 537(A)(1) DEFRAUD INKEEP/-$400",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 538D PC IMPERSON PEACE OFFICER",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 626.10(A) PC POSS WPN SCHL ZN",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 9.04.070 URINATE/DEFECATE PUB",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> 99170 PUBLIC UTILITIES CODE",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> BOMBS/THREATS/EXPLOSIV- I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> CAR CLOUT -  I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> ELDER ABUSE/PHYS/MENTAL-I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> GRAND THEFT - I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> JUVENILE DISURBANCE - I RPT",2,0.0033003300330033
"211 PC  ROBBERY UNSPECIFIED -> PROTECTIVE CUSTODY-I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 12021(A)(1)PC FELON POSS FRARM",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 23222(B)POSSESS MARIJ IN VEH",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 25632 BP CONSM ALC AFT CLOSING",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 290(A)(1)(D) FAIL TO REG-5 DAY",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 3056 PAROLE VIO - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 3056 PC PAROLE VIOLATION",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 459 PC  BURGLARY-UNSPECIFIED",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 466 PC   POSS OF BURG TOOLS",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 475(A)PC POSS FORGED CHK/NOTE",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 484J PC PUBLISH CARD INFO",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 487(A) PC GRAND THEFT-SHOPLIFT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 487(D)GRAND THEFT FIREARM/ANIM",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 537(A)(1) DEFRAUD INKEEP/-$400",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 602(N)TRESP DRIVE ON PRIVATE P",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 666 PC PETTY THEFT W/PRI CONV",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> 849(B)(1) CERTIFICATE OF RELEA",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> ABC LICENSE VIO/INFO - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> BATTERY - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> BURGLARY - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> ELDER ABUSE/PHYS/MENTAL-I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> FRAUD OR BUNCO - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> HIT AND RUN /SUSPECTS- I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> IMPOUNDED VEHICLE",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> PETTY THEFT - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> POSSIBLE FINANCIAL CRIME-I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> SAFEKEEPING - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> TRAFFIC - I RPT",2,0.0033003300330033
"211 PC ROBBERY- BUSINESS -> TRESPASS OR PROWLER- I RPT",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 148(A)(1)PC RESIST PEACE OFFCR",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 212.5(B) ROB-VICINITY OF ATM",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 240 PC ASSAULT/SIMPLE-CIVILIAN",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 243(D) PC BATT/CIVILIAN W/INJ",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 245(A)(2) AWDW/FIREARM/CIVILIA",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 273.6(A) PC VIO DV COURT ORDER",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 4140 BP  POSS OF HYPO NEEDLE",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 417(A)1) PC BRANDISH NON-GUN",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 422 PC THREAT/INTENT TO TERROR",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 4463(A)(1) VC ALTER REG",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 466 PC   POSS OF BURG TOOLS",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 487(A) GRAND THEFT-COIN MACHIN",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 487(A) GRAND THEFT-INSIDE",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 529 PC FALSE PERSONATION",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 530.5 PC USE PERSONAL ID INFO",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 594(B)(2)(A)VANDALISM GRAF-400",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 653M(A) PC OBSCENE/THREAT CALL",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 653M(B) PC ANNOY/RPT CALL HOME",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> 9.04.050C POSS OPEN CONTAINER",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> ACCIDENTAL FIRES/ARSON -I RPT",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> MISSING PERSON I RPT",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> MISSING PERSON LOCATE O/S ASSI",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> NARCOTICS SUSP/EVID/ACT- I RPT",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> PETTY THEFT - I RPT",2,0.0033003300330033
"211 PC ROBBERY-PURSE SNATCH -> POSSIBLE MENTAL - I RPT",2,0.0033003300330033
